CustomerID;FirstName;LastName;Email;Phone;JoinDate;Tier;CurrentPoints;TransactionID;PurchaseDate;AmountSpent;PointsEarned;RewardID;RewardName;PointsRequired;RedemptionDate;PointsUsed
C0705;David;Brown;david.brown705@example.com;555-9395;2024/11/23;Platinum;9161;T00764;2025/02/18;331.47;331;R3;Coffee Mug;1200.0;2025/05/03;1200.0
C0244;Olivia;Thomas;olivia.thomas244@example.com;555-6532;2023/07/20;Bronze;14408;T00765;2025/01/17;543.17;543;;;;;
C0092;David;Thomas;david.thomas92@example.com;555-6435;2023/10/10;Bronze;8468;T00766;2025/05/14;440.35;440;;;;;
C0114;Noah;Brown;noah.brown114@example.com;555-3437;2026/03/17;Bronze;3077;T00767;2025/04/20;525.97;526;;;;;
C0441;Ava;Wilson;ava.wilson441@example.com;555-5461;2023/02/11;Silver;8280;T00768;2025/01/23;278.96;279;;;;;
C0642;Noah;Moore;noah.moore642@example.com;555-9313;2024/11/03;Bronze;7396;T00769;2025/05/11;367.1;367;;;;;
C0320;Sophia;Clark;sophia.clark320@example.com;555-3524;2025/12/23;Bronze;8031;T00770;2025/05/24;529.93;530;R4;T-Shirt;2500.0;2025/02/25;2500.0
C0684;Daniel;Lee;daniel.lee684@example.com;555-9142;2022/03/04;Gold;5648;T00771;2025/04/01;589.63;590;;;;;
C0084;Olivia;Wilson;olivia.wilson84@example.com;555-8437;2025/09/09;Bronze;6702;T00772;2025/06/15;5.56;6;;;;;
C0573;Sophia;Thomas;sophia.thomas573@example.com;555-8188;2024/07/22;Bronze;12607;T00773;2025/04/29;236.47;236;;;;;
C0917;Liam;Wilson;liam.wilson917@example.com;555-8949;2026/02/14;Silver;12590;T00774;2025/06/07;430.03;430;;;;;
C0128;Daniel;Davis;daniel.davis128@example.com;555-6829;2023/06/05;Platinum;13523;T00775;2025/06/18;144.23;144;;;;;
C0876;Sarah;Brown;sarah.brown876@example.com;555-2296;2023/12/23;Bronze;10335;T00776;2025/01/08;470.92;471;;;;;
C0851;Emma;Taylor;emma.taylor851@example.com;555-9958;2024/08/15;Bronze;5964;T00777;2025/01/08;48.61;49;R4;T-Shirt;2500.0;2025/05/04;2500.0
C0567;Daniel;Wilson;daniel.wilson567@example.com;555-9919;2022/04/03;Silver;10594;T00778;2025/06/07;502.38;502;;;;;
C0607;Noah;Wilson;noah.wilson607@example.com;555-9110;2025/02/17;Bronze;6789;T00779;2025/04/04;136.69;137;;;;;
C0523;Liam;Lee;liam.lee523@example.com;555-9732;2022/12/31;Gold;697;T00780;2025/05/09;325.87;326;R3;Coffee Mug;1200.0;2025/06/06;1200.0
C0464;Daniel;Johnson;daniel.johnson464@example.com;555-1216;2026/05/12;Bronze;2243;T00781;2025/05/06;42.63;43;;;;;
C0364;Emma;Anderson;emma.anderson364@example.com;555-9121;2023/02/27;Bronze;6898;T00782;2025/01/04;388.95;389;;;;;
C0487;Olivia;Thomas;olivia.thomas487@example.com;555-7887;2024/11/06;Bronze;7328;T00783;2025/03/08;97.61;98;;;;;
C0623;James;Johnson;james.johnson623@example.com;555-6630;2023/02/05;Bronze;7766;T00784;2025/03/16;231.41;231;;;;;
C0213;Michael;Martinez;michael.martinez213@example.com;555-4788;2023/02/17;Silver;2888;T00785;2025/05/12;68.04;68;R6;VIP Event Access;5000.0;2025/06/17;5000.0
C0709;John;Thomas;john.thomas709@example.com;555-7029;2025/03/25;Silver;14035;T00786;2025/05/23;34.88;35;;;;;
C0425;Emily;Lee;emily.lee425@example.com;555-6635;2022/09/06;Silver;9699;T00787;2025/02/08;555.01;555;;;;;
C0282;Olivia;Lee;olivia.lee282@example.com;555-8968;2022/06/16;Gold;7014;T00788;2025/01/11;555.26;555;;;;;
C0152;Noah;Moore;noah.moore152@example.com;555-7523;2022/10/25;Gold;2135;T00789;2025/02/08;490.55;491;;;;;
C0432;Jessica;Wilson;jessica.wilson432@example.com;555-9498;2026/01/08;Bronze;4702;T00790;2025/01/01;277.14;277;R7;Wireless Earbuds;8000.0;2025/03/15;8000.0
C0237;Liam;Martinez;liam.martinez237@example.com;555-4849;2023/11/24;Bronze;10186;T00791;2025/03/27;334.87;335;;;;;
C0234;Sarah;Martinez;sarah.martinez234@example.com;555-9451;2025/04/10;Silver;4178;T00792;2025/04/04;90.38;90;R1;$5 Gift Voucher;500.0;2025/02/25;500.0
C0018;Sarah;Smith;sarah.smith18@example.com;555-4763;2022/08/25;Bronze;6119;T00793;2025/03/01;391.2;391;;;;;
C0073;Emma;Brown;emma.brown73@example.com;555-8296;2023/05/19;Bronze;7296;T00794;2025/04/28;589.72;590;R3;Coffee Mug;1200.0;2025/02/21;1200.0
C0570;Olivia;Anderson;olivia.anderson570@example.com;555-6338;2022/01/03;Bronze;13595;T00795;2025/06/12;568.84;569;R6;VIP Event Access;5000.0;2025/01/13;5000.0
C0888;Mia;Clark;mia.clark888@example.com;555-9368;2026/03/11;Bronze;3200;T00796;2025/05/12;13.94;14;;;;;
C0252;Emma;Moore;emma.moore252@example.com;555-9971;2022/11/08;Bronze;5335;T00797;2025/02/05;594.11;594;;;;;
C0237;Liam;Martinez;liam.martinez237@example.com;555-4849;2023/11/24;Bronze;10186;T00798;2025/03/05;361.9;362;;;;;
C0039;Emma;Anderson;emma.anderson39@example.com;555-7492;2026/02/08;Bronze;837;T00799;2025/05/10;304.31;304;;;;;
C0157;Liam;Thomas;liam.thomas157@example.com;555-2051;2024/08/05;Platinum;1297;T00800;2025/03/23;526.81;527;R6;VIP Event Access;5000.0;2025/03/29;5000.0
C0767;Sarah;Johnson;sarah.johnson767@example.com;555-1648;2025/06/01;Bronze;14701;T00801;2025/06/06;346.02;346;;;;;
C0712;Lucas;Anderson;lucas.anderson712@example.com;555-4046;2024/06/01;Platinum;229;T00802;2025/01/31;51.96;52;;;;;
C0035;Sophia;Davis;sophia.davis35@example.com;555-8322;2025/06/15;Silver;7582;T00803;2025/03/31;491.12;491;R7;Wireless Earbuds;8000.0;2025/02/08;8000.0
C0576;John;Smith;john.smith576@example.com;555-5845;2025/01/05;Silver;3720;T00804;2025/05/04;347.05;347;R2;$10 Gift Voucher;1000.0;2025/06/27;1000.0
C0157;Liam;Thomas;liam.thomas157@example.com;555-2051;2024/08/05;Platinum;1297;T00805;2025/05/26;83.97;84;;;;;
C0780;Noah;Davis;noah.davis780@example.com;555-7872;2023/08/31;Silver;9987;T00806;2025/06/13;50.27;50;;;;;
C0708;Michael;Taylor;michael.taylor708@example.com;555-1118;2022/02/17;Gold;11946;T00807;2025/01/16;341.51;342;;;;;
C0965;Lucas;Anderson;lucas.anderson965@example.com;555-1874;2025/05/27;Bronze;9871;T00808;2025/06/27;450.87;451;;;;;
C0743;Olivia;Taylor;olivia.taylor743@example.com;555-2714;2024/09/11;Gold;14703;T00809;2025/05/21;126.88;127;;;;;
C0907;Daniel;Moore;daniel.moore907@example.com;555-6766;2024/12/08;Platinum;13865;T00810;2025/01/29;496.78;497;;;;;
C0340;Daniel;Johnson;daniel.johnson340@example.com;555-9936;2023/03/22;Bronze;9367;T00811;2025/05/15;45.69;46;;;;;
C0279;Daniel;Anderson;daniel.anderson279@example.com;555-9164;2023/05/08;Gold;2228;T00812;2025/01/29;502.7;503;;;;;
C0293;Sarah;Moore;sarah.moore293@example.com;555-6718;2022/10/02;Gold;2241;T00813;2025/06/24;598.56;599;R4;T-Shirt;2500.0;2025/06/07;2500.0
C0232;Liam;Johnson;liam.johnson232@example.com;555-3011;2025/04/12;Bronze;9535;T00814;2025/06/10;516.27;516;;;;;
C0569;Sarah;Anderson;sarah.anderson569@example.com;555-3469;2024/04/05;Platinum;2336;T00815;2025/05/20;92.6;93;;;;;
C0611;David;Smith;david.smith611@example.com;555-4971;2025/07/26;Platinum;6161;T00816;2025/06/12;571.49;571;;;;;
C0104;Sophia;Wilson;sophia.wilson104@example.com;555-3602;2023/03/14;Silver;11762;T00817;2025/06/03;307.29;307;R2;$10 Gift Voucher;1000.0;2025/04/06;1000.0
C0268;Olivia;Lee;olivia.lee268@example.com;555-7391;2025/11/03;Gold;4480;T00818;2025/04/17;105.11;105;;;;;
C0409;Ava;Johnson;ava.johnson409@example.com;555-8397;2025/12/15;Platinum;5007;T00819;2025/06/04;206.68;207;R1;$5 Gift Voucher;500.0;2025/04/01;500.0
C0543;Mia;Lee;mia.lee543@example.com;555-5223;2025/10/21;Silver;641;T00820;2025/05/01;536.9;537;;;;;
C0578;Michael;Brown;michael.brown578@example.com;555-5476;2022/01/10;Silver;14615;T00821;2025/04/10;268.87;269;;;;;
C0329;Emma;Clark;emma.clark329@example.com;555-2185;2022/01/25;Silver;8526;T00822;2025/01/30;98.5;98;;;;;
C0488;Noah;Clark;noah.clark488@example.com;555-5645;2025/09/08;Bronze;10529;T00823;2025/01/28;380.34;380;R2;$10 Gift Voucher;1000.0;2025/02/13;1000.0
C0727;James;Johnson;james.johnson727@example.com;555-9361;2024/12/16;Gold;7738;T00824;2025/02/06;16.33;16;R5;Free Shipping;750.0;2025/04/11;750.0
C0752;Emma;Thomas;emma.thomas752@example.com;555-4863;2025/12/09;Silver;11358;T00825;2025/01/15;109.28;109;;;;;
C0719;Noah;Thomas;noah.thomas719@example.com;555-6188;2025/09/30;Silver;11495;T00826;2025/04/06;331.65;332;;;;;
C0647;Liam;Davis;liam.davis647@example.com;555-8549;2025/07/26;Silver;14172;T00827;2025/02/21;562.06;562;R7;Wireless Earbuds;8000.0;2025/01/26;8000.0
C0231;Jessica;Martinez;jessica.martinez231@example.com;555-5353;2023/12/26;Gold;12550;T00828;2025/03/26;292.77;293;;;;;
C0453;Liam;Wilson;liam.wilson453@example.com;555-2790;2023/10/03;Silver;11705;T00829;2025/06/15;151.61;152;R6;VIP Event Access;5000.0;2025/05/10;5000.0
C0887;Liam;Wilson;liam.wilson887@example.com;555-1499;2024/08/20;Platinum;3422;T00830;2025/04/19;102.04;102;;;;;
C0586;Daniel;Smith;daniel.smith586@example.com;555-5840;2025/08/10;Platinum;9510;T00831;2025/06/20;72.62;73;;;;;
C0297;Olivia;Thomas;olivia.thomas297@example.com;555-5835;2024/07/09;Silver;3083;T00832;2025/01/08;162.46;162;;;;;
C0368;Jessica;Johnson;jessica.johnson368@example.com;555-9793;2025/03/15;Gold;2172;T00833;2025/06/12;305.4;305;;;;;
C0799;Olivia;Smith;olivia.smith799@example.com;555-1384;2025/04/03;Platinum;3320;T00834;2025/02/17;421.52;422;;;;;
C0604;Sarah;Anderson;sarah.anderson604@example.com;555-5139;2024/06/28;Silver;12854;T00835;2025/02/04;198.24;198;;;;;
C0510;Mia;Davis;mia.davis510@example.com;555-8062;2025/04/06;Gold;2196;T00836;2025/04/10;506.02;506;;;;;
C0593;Sophia;Smith;sophia.smith593@example.com;555-9644;2022/11/12;Silver;4725;T00837;2025/02/20;44.66;45;;;;;
C0499;Mia;Wilson;mia.wilson499@example.com;555-1056;2022/11/17;Gold;7081;T00838;2025/02/21;411.38;411;R6;VIP Event Access;5000.0;2025/05/14;5000.0
C0394;Olivia;Lee;olivia.lee394@example.com;555-5244;2022/03/24;Gold;13622;T00839;2025/06/23;132.4;132;;;;;
C0611;David;Smith;david.smith611@example.com;555-4971;2025/07/26;Platinum;6161;T00840;2025/03/29;194.75;195;R3;Coffee Mug;1200.0;2025/04/23;1200.0
C0076;Lucas;Clark;lucas.clark76@example.com;555-3725;2024/07/05;Bronze;6378;T00841;2025/06/05;181.81;182;R5;Free Shipping;750.0;2025/03/25;750.0
C0839;Mia;Davis;mia.davis839@example.com;555-6091;2023/03/21;Silver;7362;T00842;2025/02/14;161.0;161;;;;;
C0559;David;Davis;david.davis559@example.com;555-5640;2022/08/26;Bronze;14227;T00843;2025/04/14;493.87;494;;;;;
C0560;Michael;Taylor;michael.taylor560@example.com;555-6626;2023/12/29;Bronze;9415;T00844;2025/02/23;61.73;62;R3;Coffee Mug;1200.0;2025/04/14;1200.0
C0447;Michael;Clark;michael.clark447@example.com;555-1938;2023/06/01;Bronze;4738;T00845;2025/03/14;249.91;250;R1;$5 Gift Voucher;500.0;2025/03/25;500.0
C0316;David;Brown;david.brown316@example.com;555-6885;2025/06/12;Silver;8923;T00846;2025/04/13;350.06;350;;;;;
C0657;Michael;Moore;michael.moore657@example.com;555-7059;2025/09/17;Bronze;11793;T00847;2025/05/05;229.28;229;R1;$5 Gift Voucher;500.0;2025/04/16;500.0
C0242;Daniel;Johnson;daniel.johnson242@example.com;555-5509;2024/10/21;Silver;11702;T00848;2025/05/13;423.19;423;;;;;
C0927;Noah;Lee;noah.lee927@example.com;555-4072;2025/06/14;Gold;10514;T00849;2025/03/21;509.68;510;R3;Coffee Mug;1200.0;2025/03/01;1200.0
C0307;Ava;Brown;ava.brown307@example.com;555-9343;2022/01/11;Silver;2314;T00850;2025/01/08;122.69;123;R3;Coffee Mug;1200.0;2025/01/16;1200.0
C0524;Sarah;Lee;sarah.lee524@example.com;555-8217;2024/09/06;Bronze;7414;T00851;2025/06/30;226.48;226;;;;;
C0309;Emma;Johnson;emma.johnson309@example.com;555-4231;2022/09/06;Silver;1495;T00852;2025/01/19;42.77;43;;;;;
C0098;Emily;Anderson;emily.anderson98@example.com;555-3164;2023/10/10;Bronze;12782;T00853;2025/02/26;543.65;544;;;;;
C0849;Noah;Anderson;noah.anderson849@example.com;555-9256;2025/12/10;Bronze;2530;T00854;2025/04/16;410.35;410;R1;$5 Gift Voucher;500.0;2025/01/25;500.0
C0083;Daniel;Lee;daniel.lee83@example.com;555-9086;2024/02/21;Bronze;2335;T00855;2025/06/27;125.6;126;R1;$5 Gift Voucher;500.0;2025/03/25;500.0
C0363;Olivia;Clark;olivia.clark363@example.com;555-1364;2023/07/25;Bronze;3107;T00856;2025/02/05;411.62;412;R7;Wireless Earbuds;8000.0;2025/01/27;8000.0
C0937;Daniel;Lee;daniel.lee937@example.com;555-8858;2024/01/31;Silver;2083;T00857;2025/05/08;366.9;367;R4;T-Shirt;2500.0;2025/04/16;2500.0
C0835;Sophia;Thomas;sophia.thomas835@example.com;555-6238;2024/07/05;Silver;3238;T00858;2025/06/10;579.0;579;R6;VIP Event Access;5000.0;2025/03/20;5000.0
C0071;Noah;Clark;noah.clark71@example.com;555-5685;2026/05/16;Bronze;5876;T00859;2025/03/06;10.65;11;;;;;
C0064;Emily;Clark;emily.clark64@example.com;555-8026;2022/08/17;Silver;4874;T00860;2025/03/06;56.97;57;R7;Wireless Earbuds;8000.0;2025/01/08;8000.0
C0986;Noah;Brown;noah.brown986@example.com;555-2673;2025/03/23;Silver;7121;T00861;2025/05/06;361.55;362;R3;Coffee Mug;1200.0;2025/03/13;1200.0
C0749;Olivia;Johnson;olivia.johnson749@example.com;555-5093;2023/12/15;Platinum;8853;T00862;2025/04/26;464.83;465;;;;;
C0141;Daniel;Davis;daniel.davis141@example.com;555-3186;2022/08/07;Bronze;11315;T00863;2025/02/04;378.86;379;;;;;
C0688;Emma;Johnson;emma.johnson688@example.com;555-4773;2025/11/02;Silver;12051;T00864;2025/06/08;436.9;437;;;;;
C0230;James;Taylor;james.taylor230@example.com;555-7279;2024/04/23;Silver;8226;T00865;2025/05/06;388.52;389;;;;;
C0810;Olivia;Moore;olivia.moore810@example.com;555-4152;2022/05/08;Gold;3024;T00866;2025/03/12;188.89;189;R7;Wireless Earbuds;8000.0;2025/04/11;8000.0
C0075;John;Smith;john.smith75@example.com;555-5502;2024/12/12;Bronze;3207;T00867;2025/03/10;54.76;55;;;;;
C0484;Liam;Anderson;liam.anderson484@example.com;555-6089;2025/07/30;Gold;10753;T00868;2025/03/06;276.49;276;;;;;
C0687;Noah;Taylor;noah.taylor687@example.com;555-7157;2022/06/12;Platinum;14958;T00869;2025/03/26;314.58;315;R4;T-Shirt;2500.0;2025/02/28;2500.0
C0711;Sophia;Lee;sophia.lee711@example.com;555-1205;2024/05/22;Silver;3;T00870;2025/05/02;528.63;529;R3;Coffee Mug;1200.0;2025/06/26;1200.0
C0327;John;Moore;john.moore327@example.com;555-6754;2022/10/24;Platinum;11006;T00871;2025/02/28;202.66;203;;;;;
C0788;Mia;Smith;mia.smith788@example.com;555-4810;2022/09/06;Silver;5215;T00872;2025/04/20;489.15;489;R2;$10 Gift Voucher;1000.0;2025/05/09;1000.0
C0358;Daniel;Johnson;daniel.johnson358@example.com;555-5051;2024/02/05;Bronze;8462;T00873;2025/06/18;96.82;97;;;;;
C0873;Sophia;Smith;sophia.smith873@example.com;555-6834;2022/05/31;Bronze;494;T00874;2025/01/04;274.92;275;;;;;
C0856;John;Thomas;john.thomas856@example.com;555-6485;2022/01/05;Silver;13071;T00875;2025/04/27;317.28;317;;;;;
C0929;Mia;Moore;mia.moore929@example.com;555-3757;2024/01/17;Bronze;11718;T00876;2025/05/20;171.33;171;;;;;
C0135;Sophia;Thomas;sophia.thomas135@example.com;555-5286;2024/05/31;Silver;10758;T00877;2025/02/02;579.33;579;R7;Wireless Earbuds;8000.0;2025/03/12;8000.0
C0823;Daniel;Taylor;daniel.taylor823@example.com;555-4540;2024/12/05;Silver;3065;T00878;2025/03/09;246.05;246;;;;;
C0385;James;Davis;james.davis385@example.com;555-2576;2024/11/23;Silver;14942;T00879;2025/04/04;164.04;164;;;;;
C0310;Daniel;Davis;daniel.davis310@example.com;555-7262;2023/08/13;Bronze;8262;T00880;2025/04/29;284.73;285;;;;;
C0638;John;Thomas;john.thomas638@example.com;555-8479;2023/01/12;Bronze;11224;T00881;2025/01/16;269.61;270;;;;;
C0866;Mia;Clark;mia.clark866@example.com;555-8768;2023/04/08;Gold;5004;T00882;2025/06/06;280.37;280;R3;Coffee Mug;1200.0;2025/01/22;1200.0
C0338;Lucas;Lee;lucas.lee338@example.com;555-7778;2025/01/09;Gold;11844;T00883;2025/01/27;571.56;572;;;;;
C0796;Emma;Martinez;emma.martinez796@example.com;555-6899;2022/01/07;Platinum;4641;T00884;2025/06/21;324.83;325;;;;;
C0999;Jessica;Taylor;jessica.taylor999@example.com;555-7305;2025/11/24;Platinum;7518;T00885;2025/04/08;423.58;424;R6;VIP Event Access;5000.0;2025/03/12;5000.0
C0729;Ava;Taylor;ava.taylor729@example.com;555-9557;2022/12/23;Bronze;14994;T00886;2025/03/05;41.85;42;R1;$5 Gift Voucher;500.0;2025/06/27;500.0
C0657;Michael;Moore;michael.moore657@example.com;555-7059;2025/09/17;Bronze;11793;T00887;2025/01/28;157.49;157;R1;$5 Gift Voucher;500.0;2025/04/06;500.0
C0580;Michael;Wilson;michael.wilson580@example.com;555-5378;2023/03/02;Gold;2794;T00888;2025/03/01;576.75;577;;;;;
C0147;Daniel;Moore;daniel.moore147@example.com;555-9065;2024/06/20;Silver;2243;T00889;2025/05/07;342.91;343;R2;$10 Gift Voucher;1000.0;2025/02/15;1000.0
C0381;Noah;Johnson;noah.johnson381@example.com;555-4096;2022/03/02;Silver;2578;T00890;2025/03/15;154.25;154;;;;;
C0826;Emily;Lee;emily.lee826@example.com;555-9850;2022/03/10;Bronze;2013;T00891;2025/05/24;561.37;561;;;;;
C0945;Daniel;Moore;daniel.moore945@example.com;555-5519;2024/01/12;Bronze;14581;T00892;2025/04/22;347.87;348;;;;;
C0367;Emily;Taylor;emily.taylor367@example.com;555-5180;2023/10/17;Bronze;7561;T00893;2025/01/13;552.18;552;R4;T-Shirt;2500.0;2025/03/17;2500.0
C0105;Michael;Thomas;michael.thomas105@example.com;555-3091;2024/06/03;Silver;7131;T00894;2025/04/06;173.97;174;R5;Free Shipping;750.0;2025/04/22;750.0
C0305;Mia;Thomas;mia.thomas305@example.com;555-7872;2023/07/18;Bronze;10429;T00895;2025/01/16;554.2;554;;;;;
C0002;David;Anderson;david.anderson2@example.com;555-6873;2022/10/07;Silver;983;T00896;2025/02/09;188.35;188;R4;T-Shirt;2500.0;2025/02/28;2500.0
C0208;Olivia;Martinez;olivia.martinez208@example.com;555-2430;2025/01/07;Silver;11225;T00897;2025/04/03;308.81;309;;;;;
C0599;Sophia;Wilson;sophia.wilson599@example.com;555-2621;2023/07/24;Platinum;3698;T00898;2025/04/25;142.2;142;R7;Wireless Earbuds;8000.0;2025/04/23;8000.0
C0219;Daniel;Moore;daniel.moore219@example.com;555-4292;2023/12/17;Silver;14127;T00899;2025/05/11;556.49;556;R3;Coffee Mug;1200.0;2025/03/30;1200.0
C0997;Lucas;Brown;lucas.brown997@example.com;555-1468;2022/08/20;Bronze;9255;T00900;2025/04/27;206.18;206;;;;;
C0402;Sarah;Wilson;sarah.wilson402@example.com;555-9518;2024/05/26;Silver;9935;T00901;2025/04/07;50.28;50;;;;;
C0290;Noah;Johnson;noah.johnson290@example.com;555-8532;2022/10/09;Silver;13445;T00902;2025/06/09;540.56;541;;;;;
C0433;Jessica;Johnson;jessica.johnson433@example.com;555-7983;2022/11/02;Gold;3861;T00903;2025/02/25;279.47;279;R4;T-Shirt;2500.0;2025/06/19;2500.0
C0288;Liam;Smith;liam.smith288@example.com;555-3062;2022/11/27;Gold;658;T00904;2025/01/03;568.23;568;R5;Free Shipping;750.0;2025/01/17;750.0
C0768;Jessica;Smith;jessica.smith768@example.com;555-9493;2023/03/03;Bronze;1778;T00905;2025/06/16;350.76;351;;;;;
C0940;Lucas;Thomas;lucas.thomas940@example.com;555-3255;2022/03/21;Platinum;10480;T00906;2025/04/20;139.69;140;;;;;
C0139;Liam;Thomas;liam.thomas139@example.com;555-7007;2023/11/29;Bronze;5732;T00907;2025/06/18;112.77;113;R6;VIP Event Access;5000.0;2025/04/24;5000.0
C0301;Daniel;Moore;daniel.moore301@example.com;555-6996;2026/05/09;Silver;3501;T00908;2025/06/17;16.1;16;;;;;
C0770;Liam;Taylor;liam.taylor770@example.com;555-7359;2022/02/10;Gold;9632;T00909;2025/06/12;203.01;203;R5;Free Shipping;750.0;2025/02/18;750.0
C0831;James;Moore;james.moore831@example.com;555-9893;2025/09/03;Bronze;2795;T00910;2025/01/10;533.08;533;;;;;
C0395;Lucas;Thomas;lucas.thomas395@example.com;555-7797;2026/04/04;Silver;6617;T00911;2025/02/18;513.54;514;;;;;
C0032;David;Lee;david.lee32@example.com;555-5324;2024/08/15;Bronze;6803;T00912;2025/04/16;93.02;93;;;;;
C0674;Emily;Martinez;emily.martinez674@example.com;555-2471;2023/12/03;Bronze;134;T00913;2025/01/27;283.33;283;R3;Coffee Mug;1200.0;2025/03/01;1200.0
C0601;James;Anderson;james.anderson601@example.com;555-9817;2025/10/20;Bronze;949;T00914;2025/01/06;401.93;402;;;;;
C0533;James;Martinez;james.martinez533@example.com;555-8934;2025/01/11;Silver;13017;T00915;2025/05/30;588.7;589;R5;Free Shipping;750.0;2025/02/18;750.0
C0800;David;Anderson;david.anderson800@example.com;555-5620;2023/04/27;Bronze;1869;T00916;2025/03/12;194.77;195;R3;Coffee Mug;1200.0;2025/06/29;1200.0
C0054;Liam;Clark;liam.clark54@example.com;555-8426;2023/07/14;Platinum;5355;T00917;2025/04/02;151.7;152;;;;;
C0929;Mia;Moore;mia.moore929@example.com;555-3757;2024/01/17;Bronze;11718;T00918;2025/05/17;376.18;376;;;;;
C0983;Olivia;Lee;olivia.lee983@example.com;555-6283;2026/04/13;Bronze;13458;T00919;2025/01/25;41.55;42;;;;;
C0889;John;Johnson;john.johnson889@example.com;555-1755;2024/10/20;Silver;7728;T00920;2025/02/15;79.34;79;;;;;
C0118;David;Davis;david.davis118@example.com;555-2485;2025/06/27;Silver;4119;T00921;2025/01/11;361.4;361;;;;;
C0743;Olivia;Taylor;olivia.taylor743@example.com;555-2714;2024/09/11;Gold;14703;T00922;2025/05/12;557.12;557;;;;;
C0594;Lucas;Martinez;lucas.martinez594@example.com;555-6694;2022/07/09;Silver;7641;T00923;2025/01/13;303.41;303;;;;;
C0424;Sophia;Thomas;sophia.thomas424@example.com;555-2950;2024/06/12;Bronze;4840;T00924;2025/06/11;568.45;568;;;;;
C0377;David;Lee;david.lee377@example.com;555-9257;2024/08/21;Silver;8903;T00925;2025/05/29;585.41;585;;;;;
C0771;Daniel;Davis;daniel.davis771@example.com;555-5186;2025/03/01;Silver;11457;T00926;2025/03/06;532.29;532;;;;;
C0205;Lucas;Clark;lucas.clark205@example.com;555-5995;2022/09/28;Gold;7930;T00927;2025/03/30;329.32;329;;;;;
C0170;David;Lee;david.lee170@example.com;555-2017;2024/10/01;Bronze;12405;T00928;2025/06/25;569.15;569;R2;$10 Gift Voucher;1000.0;2025/03/29;1000.0
C0471;Noah;Johnson;noah.johnson471@example.com;555-4987;2024/10/22;Platinum;8173;T00929;2025/01/23;267.1;267;;;;;
C0435;Ava;Thomas;ava.thomas435@example.com;555-3156;2025/07/24;Bronze;9485;T00930;2025/06/11;172.99;173;R5;Free Shipping;750.0;2025/02/19;750.0
C0247;Sophia;Taylor;sophia.taylor247@example.com;555-4113;2024/11/15;Silver;8324;T00931;2025/06/13;535.96;536;;;;;
C0484;Liam;Anderson;liam.anderson484@example.com;555-6089;2025/07/30;Gold;10753;T00932;2025/06/26;62.42;62;;;;;
C0345;Daniel;Martinez;daniel.martinez345@example.com;555-6781;2022/11/06;Bronze;1777;T00933;2025/03/17;215.11;215;;;;;
C0482;Daniel;Martinez;daniel.martinez482@example.com;555-5477;2025/03/21;Gold;58;T00934;2025/03/10;471.97;472;;;;;
C0139;Liam;Thomas;liam.thomas139@example.com;555-7007;2023/11/29;Bronze;5732;T00935;2025/06/08;465.53;466;;;;;
C0041;Mia;Smith;mia.smith41@example.com;555-4258;2023/04/17;Gold;4936;T00936;2025/06/25;278.33;278;;;;;
C0561;Liam;Smith;liam.smith561@example.com;555-4465;2022/08/21;Bronze;257;T00937;2025/01/27;471.15;471;;;;;
C0570;Olivia;Anderson;olivia.anderson570@example.com;555-6338;2022/01/03;Bronze;13595;T00938;2025/04/24;93.33;93;;;;;
C0754;Michael;Clark;michael.clark754@example.com;555-9860;2022/06/11;Bronze;8079;T00939;2025/04/19;258.31;258;;;;;
C0976;Olivia;Brown;olivia.brown976@example.com;555-5660;2022/10/28;Gold;1046;T00940;2025/06/17;341.41;341;;;;;
C0232;Liam;Johnson;liam.johnson232@example.com;555-3011;2025/04/12;Bronze;9535;T00941;2025/06/14;432.45;432;;;;;
C0544;Daniel;Taylor;daniel.taylor544@example.com;555-1816;2024/07/22;Bronze;8896;T00942;2025/03/13;548.82;549;R4;T-Shirt;2500.0;2025/01/08;2500.0
C0516;Noah;Lee;noah.lee516@example.com;555-9326;2022/12/18;Silver;3222;T00943;2025/05/29;212.62;213;;;;;
C0646;Noah;Brown;noah.brown646@example.com;555-5095;2022/02/04;Platinum;13928;T00944;2025/05/25;175.32;175;;;;;
C0480;Liam;Wilson;liam.wilson480@example.com;555-3203;2025/12/22;Bronze;10314;T00945;2025/05/01;355.99;356;;;;;
C0234;Sarah;Martinez;sarah.martinez234@example.com;555-9451;2025/04/10;Silver;4178;T00946;2025/06/21;72.68;73;R1;$5 Gift Voucher;500.0;2025/03/03;500.0
C0253;Olivia;Johnson;olivia.johnson253@example.com;555-7498;2025/11/22;Platinum;11009;T00947;2025/01/06;570.64;571;;;;;
C0733;David;Moore;david.moore733@example.com;555-4950;2025/02/19;Bronze;2536;T00948;2025/05/18;92.75;93;;;;;
C0159;Emma;Johnson;emma.johnson159@example.com;555-4489;2025/08/15;Bronze;11219;T00949;2025/01/08;97.02;97;;;;;
C0420;Liam;Wilson;liam.wilson420@example.com;555-4494;2022/11/30;Silver;2167;T00950;2025/05/19;110.11;110;;;;;
C0773;Michael;Wilson;michael.wilson773@example.com;555-8847;2024/02/07;Bronze;6719;T00951;2025/06/24;228.37;228;R5;Free Shipping;750.0;2025/02/10;750.0
C0243;Liam;Moore;liam.moore243@example.com;555-6002;2022/12/21;Gold;12592;T00952;2025/01/26;307.61;308;;;;;
